country,kind,series_name,title,month,base_year,base_value,currency,value,scope_sections,source_url,is_placeholder,provenance_note,replace_with
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2024-10,2022,100.0,INR,88.2,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2024-11,2022,100.0,INR,87.6,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2024-12,2022,100.0,INR,86.8,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-01,2022,100.0,INR,86.7,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-02,2022,100.0,INR,87.3,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-03,2022,100.0,INR,87.8,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-04,2022,100.0,INR,89.9,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-05,2022,100.0,INR,89.2,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-06,2022,100.0,INR,87.6,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-07,2022,100.0,INR,85.5,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-08,2022,100.0,INR,85.1,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-09,2022,100.0,INR,84.2,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-10,2022,100.0,INR,83.3,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-11,2022,100.0,INR,82.7,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2025-12,2022,100.0,INR,83.3,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-01,2022,100.0,INR,86.5,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-02,2022,100.0,INR,88.6,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-03,2022,100.0,INR,90.6,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-04,2022,100.0,INR,92.7,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-05,2022,100.0,INR,92.7,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-06,2022,100.0,INR,91.7,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-STL-FDRY,"Wholesale/Producer Price Index of Iron And Steel Foundries, India",2026-07,2022,100.0,INR,90.3,Reinforcement;M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Iron And Steel Foundries', published weight 1.83508 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-04,2022,100.0,INR,100.7,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-05,2022,100.0,INR,100.7,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-06,2022,100.0,INR,99.8,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-07,2022,100.0,INR,99.9,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-08,2022,100.0,INR,100.6,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-09,2022,100.0,INR,99.6,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-10,2022,100.0,INR,99.7,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-11,2022,100.0,INR,98.9,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2023-12,2022,100.0,INR,98.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-01,2022,100.0,INR,98.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-02,2022,100.0,INR,98.9,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-03,2022,100.0,INR,98.3,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-04,2022,100.0,INR,99.0,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-05,2022,100.0,INR,97.7,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-06,2022,100.0,INR,97.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-07,2022,100.0,INR,97.8,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-08,2022,100.0,INR,98.0,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-09,2022,100.0,INR,98.0,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-10,2022,100.0,INR,97.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-11,2022,100.0,INR,97.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2024-12,2022,100.0,INR,97.9,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-01,2022,100.0,INR,98.3,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-02,2022,100.0,INR,99.0,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-03,2022,100.0,INR,98.5,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-04,2022,100.0,INR,97.6,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-05,2022,100.0,INR,98.1,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-06,2022,100.0,INR,98.0,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-07,2022,100.0,INR,97.9,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-08,2022,100.0,INR,98.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-09,2022,100.0,INR,97.8,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-10,2022,100.0,INR,98.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-11,2022,100.0,INR,98.2,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2025-12,2022,100.0,INR,98.2,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-01,2022,100.0,INR,99.0,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-02,2022,100.0,INR,98.3,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-03,2022,100.0,INR,98.6,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-04,2022,100.0,INR,102.4,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-05,2022,100.0,INR,102.7,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-06,2022,100.0,INR,103.8,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-NMM,"Wholesale/Producer Price Index of Non Metallic Mineral Products, India",2026-07,2022,100.0,INR,104.6,Masonry;Plaster;Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Non Metallic Mineral Products', published weight 1.04611 of the index basket. Value taken as published, no transformation.",
